,game_id,firstName,lastName,goals
37698,2019020020,Scott,Sabourin,0
1283,2019020020,Artemi,Panarin,1
38793,2019020020,Adam,Fox,0
38866,2019020020,Brett,Howden,0
16160,2019020020,Tony,DeAngelo,0
29640,2019020020,Chris,Kreider,0
21300,2019020020,Nikita,Zaitsev,0
1234,2019020020,Artem,Anisimov,0
20149,2019020020,Tyler,Ennis,0
31152,2019020020,Lias,Andersson,0
37594,2019020020,Erik,Brannstrom,0
16092,2019020020,Anthony,Duclair,0
24855,2019020020,Jean-Gabriel,Pageau,0
29334,2019020020,Marc,Staal,0
34199,2019020020,Brendan,Smith,0
4046,2019020020,Jacob,Trouba,0
13214,2019020021,Gemel,Smith,1
18099,2019020021,Tyler,Johnson,0
36788,2019020021,Henrik,Borgstrom,0
17531,2019020021,Anthony,Cirelli,0
38521,2019020021,Carter,Verhaeghe,0
40865,2019020021,Jayce,Hawryluk,0
18245,2019020021,Victor,Hedman,0
28516,2019020021,MacKenzie,Weegar,0
23328,2019020021,Ondrej,Palat,0
22805,2019020021,Noel,Acciari,1
31847,2019020021,Patrick,Maroon,0
32398,2019020021,Kevin,Shattenkirk,0
25029,2019020021,Mike,Hoffman,3
29475,2019020021,Ryan,McDonagh,0
38673,2019020021,Mathieu,Joseph,1
38463,2019020021,Josh,Brown,0
17697,2019020021,Yanni,Gourde,0
17964,2019020021,Braydon,Coburn,0
28636,2019020021,Aleksander,Barkov,0
6955,2019020021,Brett,Connolly,0
28565,2019020021,Frank,Vatrano,0
26244,2019020021,Aaron,Ekblad,0
36021,2019020021,Dryden,Hunt,0
38581,2019020021,Erik,Cernak,0
18396,2019020021,Mikhail,Sergachev,0
28063,2019020021,Keith,Yandle,0
23198,2019020021,Nikita,Kucherov,0
18338,2019020021,Steven,Stamkos,1
35248,2019020021,Luke,Witkowski,0
28339,2019020021,Colton,Sceviour,0
17624,2019020021,Anton,Stralman,0
28209,2019020021,Mike,Matheson,0
26328,2019020021,Vincent,Trocheck,0
26398,2019020021,Jonathan,Huberdeau,0
18007,2019020021,Alex,Killorn,0
28136,2019020021,Evgenii,Dadonov,0
39190,2019020022,Teddy,Blueger,1
40685,2019020022,Emil,Bemstrom,0
33926,2019020022,Dominik,Simon,0
26315,2019020022,Nick,Bjugstad,0
11959,2019020022,Patric,Hornqvist,2
10047,2019020022,Oliver,Bjorkstrand,0
11914,2019020022,Sidney,Crosby,0
39263,2019020022,Dominik,Kahun,0
10106,2019020022,Josh,Anderson,0
10132,2019020022,Boone,Jenner,0
9859,2019020022,Nick,Foligno,0
11882,2019020022,Brian,Dumoulin,0
9976,2019020022,Jack,Johnson,0
11816,2019020022,Kris,Letang,1
20737,2019020022,Alexander,Wennberg,0
33990,2019020022,Zach,Aston-Reese,0
17104,2019020022,Jake,Guentzel,0
28270,2019020022,Jared,McCann,2
10212,2019020022,David,Savard,0
40891,2019020022,Vladislav,Gavrikov,0
10495,2019020022,Zach,Werenski,1
40746,2019020022,Jakob,Lilja,0
20683,2019020022,Cam,Atkinson,0
35343,2019020022,Dean,Kukan,0
10415,2019020022,Pierre-Luc,Dubois,0
12165,2019020022,Evgeni,Malkin,0
5002,2019020022,Riley,Nash,0
11161,2019020022,Justin,Schultz,0
12653,2019020022,Brandon,Tanev,0
24562,2019020022,Alex,Galchenyuk,0
29929,2019020022,Gustav,Nyquist,1
40639,2019020022,Alexandre,Texier,0
9565,2019020022,Erik,Gudbranson,0
26101,2019020022,Marcus,Pettersson,1
20954,2019020022,Ryan,Murray,0
10348,2019020022,Seth,Jones,0
37090,2019020023,Martin,Necas,0
16374,2019020023,Radko,Gudas,0
39487,2019020023,Andrei,Svechnikov,0
6648,2019020023,John,Carlson,0
19479,2019020023,Teuvo,Teravainen,0
25724,2019020023,Jakub,Vrana,0
37986,2019020023,Martin,Fehervary,0
25561,2019020023,Chandler,Stephenson,0
14541,2019020023,Nic,Dowd,0
37915,2019020023,Jonas,Siegenthaler,0
25646,2019020023,T.J.,Oshie,1
36047,2019020023,Warren,Foegele,0
4882,2019020023,Brett,Pesce,0
5359,2019020023,Garnet,Hathaway,1
6285,2019020023,Alex,Ovechkin,0
6582,2019020023,Nicklas,Backstrom,0
19259,2019020023,Sebastian,Aho,0
6505,2019020023,Dmitry,Orlov,0
6802,2019020023,Lars,Eller,0
28958,2019020023,Erik,Haula,1
4528,2019020023,Jordan,Staal,0
19130,2019020023,Brock,McGinn,0
34949,2019020023,Brendan,Leipsic,0
27023,2019020023,Nino,Niederreiter,0
30081,2019020023,Nick,Jensen,0
25179,2019020023,Ryan,Dzingel,0
15444,2019020023,Jordan,Martinook,0
794,2019020023,Richard,Panik,0
19206,2019020023,Haydn,Fleury,0
8077,2019020023,Jake,Gardiner,1
4691,2019020023,Jaccob,Slavin,1
27098,2019020023,Carl,Hagelin,0
33451,2019020023,Joel,Edmundson,0
6880,2019020023,Tom,Wilson,0
6051,2019020023,Dougie,Hamilton,0
36233,2019020023,Lucas,Wallmark,0
2984,2019020024,Ryan,O'Reilly,0
39829,2019020024,Miro,Heiskanen,1
36428,2019020024,Justin,Dowling,0
18611,2019020024,Radek,Faksa,0
33376,2019020024,Alexander,Steen,0
19335,2019020024,Justin,Faulk,0
13313,2019020024,Jamie,Oleksiak,0
36123,2019020024,Sammy,Blais,1
27215,2019020024,Zach,Sanford,0
32655,2019020024,Colton,Parayko,0
33304,2019020024,Ivan,Barbashev,0
11732,2019020024,Andrej,Sekera,0
32493,2019020024,Robby,Fabbri,0
8002,2019020024,Tyler,Bozak,0
12224,2019020024,David,Perron,1
32599,2019020024,Jay,Bouwmeester,0
12783,2019020024,John,Klingberg,0
40970,2019020024,Rhett,Gardner,0
16441,2019020024,Brayden,Schenn,1
7349,2019020024,Alexander,Radulov,0
13106,2019020024,Mattias,Janmark,1
32182,2019020024,Jaden,Schwartz,0
35847,2019020024,Taylor,Fedun,0
35009,2019020024,Denis,Gurianov,0
32304,2019020024,Alex,Pietrangelo,0
33223,2019020024,Vince,Dunn,0
1706,2019020024,Andrew,Cogliano,0
13010,2019020024,Jamie,Benn,0
40978,2019020024,Nick,Caamano,0
12914,2019020024,Esa,Lindell,0
13217,2019020024,Tyler,Seguin,0
32384,2019020024,Vladimir,Tarasenko,0
32261,2019020024,Carl,Gunnarsson,0
21925,2019020024,Joe,Pavelski,0
17038,2019020024,Oskar,Sundqvist,0
39744,2019020024,Roope,Hintz,0
18188,2019020025,Adam,Erne,0
30008,2019020025,Dylan,Larkin,1
30374,2019020025,Anthony,Mantha,1
23681,2019020025,Calle,Jarnkrok,0
23127,2019020025,Valtteri,Filppula,0
29879,2019020025,Justin,Abdelkader,0
39561,2019020025,Dante,Fabbro,0
25252,2019020025,Kyle,Turris,0
23558,2019020025,Mattias,Ekholm,1
13522,2019020025,Dan,Hamhuis,0
27387,2019020025,Austin,Watson,0
26174,2019020025,Rocco,Grimaldi,0
41059,2019020025,Christoffer,Ehn,0
34803,2019020025,Tyler,Bertuzzi,2
30366,2019020025,Danny,DeKeyser,0
40994,2019020025,Filip,Hronek,0
29775,2019020025,Frans,Nielsen,0
19632,2019020025,Trevor,Daley,0
27516,2019020025,Yannick,Weber,0
25443,2019020025,Jacob,de la Rose,0
41149,2019020025,Taro,Hirose,0
20018,2019020025,Mikael,Granlund,0
31581,2019020025,Colton,Sissons,0
34735,2019020025,Darren,Helm,0
30417,2019020025,Mike,Green,0
41113,2019020025,Dennis,Cholowski,0
30155,2019020025,Luke,Glendening,1
23822,2019020025,Filip,Forsberg,1
3384,2019020025,Matt,Duchene,0
23749,2019020025,Craig,Smith,0
12094,2019020025,Nick,Bonino,0
10655,2019020025,Patrik,Nemeth,0
27629,2019020025,Ryan,Ellis,0
23889,2019020025,Roman,Josi,0
27444,2019020025,Ryan,Johansen,0
23963,2019020025,Viktor,Arvidsson,1
32781,2019020026,Valeri,Nichushkin,0
25318,2019020026,Brad,Hunt,0
26595,2019020026,J.T.,Compher,0
10290,2019020026,Matt,Calvert,0
6431,2019020026,Andre,Burakovsky,0
25864,2019020026,Joonas,Donskoi,0
29707,2019020026,Mats,Zuccarello,0
31774,2019020026,Zach,Parise,1
10568,2019020026,Nikita,Zadorov,0
3158,2019020026,Erik,Johnson,0
338,2019020026,Pierre-Edouard,Bellemare,1
3454,2019020026,Gabriel,Landeskog,1
27319,2019020026,Kevin,Fiala,0
19880,2019020026,Jared,Spurgeon,0
8151,2019020026,Nazem,Kadri,0
19946,2019020026,Ryan,Suter,1
20085,2019020026,Jason,Zucker,0
20222,2019020026,Matt,Dumba,0
4768,2019020026,Eric,Staal,0
20295,2019020026,Luke,Kunin,0
39924,2019020026,Ryan,Graves,1
16521,2019020026,Ryan,Hartman,0
20485,2019020026,Jonas,Brodin,0
20558,2019020026,Joel,Eriksson Ek,0
20624,2019020026,Mikko,Koivu,0
34624,2019020026,Ryan,Donato,0
20422,2019020026,Marcus,Foligno,0
37162,2019020026,Carson,Soucy,0
40012,2019020026,Cale,Makar,0
40008,2019020026,Conor,Timmins,0
11075,2019020026,Tyson,Jost,0
10929,2019020026,Samuel,Girard,0
3676,2019020026,Nathan,MacKinnon,0
10720,2019020026,Matt,Nieto,0
36619,2019020026,Jordan,Greenway,0
11014,2019020026,Mikko,Rantanen,1
22574,2019020027,Patrice,Bergeron,0
15772,2019020027,Christian,Fischer,0
27996,2019020027,Danton,Heinen,0
12015,2019020027,Phil,Kessel,0
15365,2019020027,Christian,Dvorak,0
2194,2019020027,Chris,Wagner,0
22875,2019020027,David,Pastrnak,0
15073,2019020027,Derek,Stepan,0
1164,2019020027,Nick,Schmaltz,0
22648,2019020027,Brad,Marchand,1
15916,2019020027,Oliver,Ekman-Larsson,0
22730,2019020027,David,Krejci,0
15297,2019020027,Brad,Richardson,0
39705,2019020027,Connor,Clifton,0
30767,2019020027,Charlie,McAvoy,0
27682,2019020027,Matt,Grzelcyk,0
40084,2019020027,Conor,Garland,0
27762,2019020027,Sean,Kuraly,0
1089,2019020027,Vinnie,Hinostroza,0
39629,2019020027,Par,Lindholm,0
22957,2019020027,Torey,Krug,0
7841,2019020027,Michael,Grabner,0
3597,2019020027,Carl,Soderberg,0
23031,2019020027,Zdeno,Chara,0
15621,2019020027,Alex,Goligoski,0
28875,2019020027,Charlie,Coyle,0
15700,2019020027,Jakob,Chychrun,0
15837,2019020027,Clayton,Keller,0
31936,2019020027,Jordan,Oesterle,0
725,2019020027,Niklas,Hjalmarsson,0
15497,2019020027,Jason,Demers,0
39675,2019020027,Karson,Kuhlman,0
30847,2019020027,Jake,DeBrusk,0
16231,2019020027,Lawson,Crouse,0
27916,2019020027,Brandon,Carlo,0
18584,2019020027,Brett,Ritchie,0
5156,2019020028,Elias,Lindholm,1
27863,2019020028,Tim,Schaller,0
5076,2019020028,Noah,Hanifin,0
17792,2019020028,J.T.,Miller,0
5734,2019020028,Mikael,Backlund,0
9229,2019020028,Alexander,Edler,0
36791,2019020028,Adam,Gaudette,0
5814,2019020028,Johnny,Gaudreau,1
9650,2019020028,Brandon,Sutter,0
3968,2019020028,Tyler,Myers,0
37492,2019020028,Oliver,Kylington,0
24415,2019020028,Jordie,Benn,0
8881,2019020028,Milan,Lucic,0
19555,2019020028,Derek,Ryan,0
35555,2019020028,Rasmus,Andersson,0
5894,2019020028,Matthew,Tkachuk,0
9437,2019020028,Bo,Horvat,0
5971,2019020028,Sean,Monahan,1
9355,2019020028,Brock,Boeser,0
15555,2019020028,Tobias,Rieder,0
29256,2019020028,Andrew,Mangiapane,0
17405,2019020028,Michael,Frolik,0
9030,2019020028,Jake,Virtanen,0
26716,2019020028,Christopher,Tanev,0
5432,2019020028,Sam,Bennett,0
38154,2019020028,Elias,Pettersson,0
8617,2019020028,Tanner,Pearson,0
21608,2019020028,Josh,Leivo,0
5549,2019020028,Travis,Hamonic,0
26802,2019020028,Troy,Stecher,0
5342,2019020028,Micheal,Ferland,0
5673,2019020028,Mark,Jankowski,0
5599,2019020028,TJ,Brodie,0
7055,2019020028,Jay,Beagle,0
5236,2019020028,Mark,Giordano,0
38067,2019020028,Quinn,Hughes,0
41508,2019020029,Joel,Persson,0
11592,2019020029,Oscar,Klefbom,0
41390,2019020029,Tobias,Bjornfot,0
11443,2019020029,Ryan,Nugent-Hopkins,0
8824,2019020029,Trevor,Lewis,1
9114,2019020029,Ben,Hutton,0
41393,2019020029,Sean,Walker,0
38241,2019020029,Gaetan,Haas,0
11223,2019020029,Jujhar,Khaira,0
8216,2019020029,Jeff,Carter,0
41325,2019020029,Austin,Wagner,0
37539,2019020029,Ilya,Kovalchuk,0
11291,2019020029,Leon,Draisaitl,0
29089,2019020029,Adrian,Kempe,0
8414,2019020029,Tyler,Toffoli,0
14633,2019020029,Kyle,Clifford,0
41190,2019020029,Blake,Lizotte,0
23499,2019020029,James,Neal,2
33913,2019020029,Tomas,Jurco,0
41463,2019020029,Patrick,Russell,0
8958,2019020029,Alec,Martinez,0
18890,2019020029,Matt,Benning,0
8342,2019020029,Anze,Kopitar,1
35885,2019020029,Michael,Amadio,1
36503,2019020029,Colby,Cave,0
41255,2019020029,Matt,Roy,0
18937,2019020029,Connor,McDavid,1
19055,2019020029,Ethan,Bear,0
11368,2019020029,Darnell,Nurse,1
25381,2019020029,Zack,Kassian,1
8276,2019020029,Dustin,Brown,1
9616,2019020029,Markus,Granlund,0
38300,2019020029,Joakim,Nygard,1
8757,2019020029,Drew,Doughty,1
18775,2019020029,Kris,Russell,0
35476,2019020029,Alex,Iafallo,0
22020,2019020030,Marcus,Sorensen,0
22446,2019020030,Tomas,Hertl,0
22164,2019020030,Melker,Karlsson,0
40160,2019020030,Max,Jones,0
2129,2019020030,Rickard,Rakell,0
2058,2019020030,Adam,Henrique,1
38399,2019020030,Lukas,Radil,0
28768,2019020030,Erik,Karlsson,0
37086,2019020030,Trevor,Carrick,0
2008,2019020030,Josh,Manson,0
24624,2019020030,Nicolas,Deslauriers,0
17285,2019020030,Carter,Rowney,0
2388,2019020030,Ondrej,Kase,0
1528,2019020030,Ryan,Getzlaf,1
22247,2019020030,Logan,Couture,1
38413,2019020030,Lean,Bergmann,0
35473,2019020030,Jonny,Brodzinski,0
22299,2019020030,Brenden,Dillon,0
38334,2019020030,Danil,Yurtaykin,0
36302,2019020030,Jacob,Larsson,0
22376,2019020030,Kevin,Labanc,0
9305,2019020030,Michael,Del Zotto,1
21715,2019020030,Brent,Burns,0
2273,2019020030,Jakob,Silfverberg,0
35101,2019020030,Barclay,Goodrow,0
21645,2019020030,Joe,Thornton,0
21785,2019020030,Marc-Edouard,Vlasic,0
12867,2019020030,Devin,Shore,0
38338,2019020030,Mario,Ferraro,0
1881,2019020030,Derek,Grant,0
41175,2019020030,Isac,Lundestrom,0
1651,2019020030,Hampus,Lindholm,0
37010,2019020030,Brendan,Guhle,0
1469,2019020030,Cam,Fowler,0
35700,2019020030,Troy,Terry,0
30663,2019020030,Timo,Meier,0
17532,2019020031,Anthony,Cirelli,0
15445,2019020031,Jordan,Martinook,0
6052,2019020031,Dougie,Hamilton,1
27024,2019020031,Nino,Niederreiter,0
4692,2019020031,Jaccob,Slavin,1
19207,2019020031,Haydn,Fleury,0
4883,2019020031,Brett,Pesce,1
18246,2019020031,Victor,Hedman,0
8078,2019020031,Jake,Gardiner,0
23329,2019020031,Ondrej,Palat,0
13215,2019020031,Gemel,Smith,0
29476,2019020031,Ryan,McDonagh,0
38522,2019020031,Carter,Verhaeghe,0
28959,2019020031,Erik,Haula,1
36234,2019020031,Lucas,Wallmark,0
38674,2019020031,Mathieu,Joseph,0
4529,2019020031,Jordan,Staal,0
31848,2019020031,Patrick,Maroon,0
18100,2019020031,Tyler,Johnson,1
18008,2019020031,Alex,Killorn,0
19131,2019020031,Brock,McGinn,0
19260,2019020031,Sebastian,Aho,0
18339,2019020031,Steven,Stamkos,1
23199,2019020031,Nikita,Kucherov,0
37091,2019020031,Martin,Necas,0
39488,2019020031,Andrei,Svechnikov,0
38582,2019020031,Erik,Cernak,0
36048,2019020031,Warren,Foegele,0
35249,2019020031,Luke,Witkowski,0
18397,2019020031,Mikhail,Sergachev,0
17965,2019020031,Braydon,Coburn,0
25180,2019020031,Ryan,Dzingel,0
33452,2019020031,Joel,Edmundson,0
19480,2019020031,Teuvo,Teravainen,0
17698,2019020031,Yanni,Gourde,0
32399,2019020031,Kevin,Shattenkirk,1
41060,2019020032,Christoffer,Ehn,0
13107,2019020032,Mattias,Janmark,0
40995,2019020032,Filip,Hronek,0
21926,2019020032,Joe,Pavelski,0
18189,2019020032,Adam,Erne,0
12784,2019020032,John,Klingberg,0
23128,2019020032,Valtteri,Filppula,0
40979,2019020032,Nick,Caamano,0
7350,2019020032,Alexander,Radulov,0
40971,2019020032,Rhett,Gardner,0
41150,2019020032,Taro,Hirose,0
30156,2019020032,Luke,Glendening,0
35848,2019020032,Taylor,Fedun,0
30009,2019020032,Dylan,Larkin,0
18612,2019020032,Radek,Faksa,0
41114,2019020032,Dennis,Cholowski,0
13314,2019020032,Jamie,Oleksiak,0
30418,2019020032,Mike,Green,0
1707,2019020032,Andrew,Cogliano,0
29880,2019020032,Justin,Abdelkader,0
30375,2019020032,Anthony,Mantha,4
12915,2019020032,Esa,Lindell,0
13218,2019020032,Tyler,Seguin,1
13011,2019020032,Jamie,Benn,0
30367,2019020032,Danny,DeKeyser,0
36429,2019020032,Justin,Dowling,0
19633,2019020032,Trevor,Daley,0
25444,2019020032,Jacob,de la Rose,0
10656,2019020032,Patrik,Nemeth,0
29776,2019020032,Frans,Nielsen,0
11733,2019020032,Andrej,Sekera,0
39830,2019020032,Miro,Heiskanen,0
34736,2019020032,Darren,Helm,0
39745,2019020032,Roope,Hintz,2
35010,2019020032,Denis,Gurianov,0
34804,2019020032,Tyler,Bertuzzi,0
13645,2019020033,Adam,Pelech,0
13946,2019020033,Brock,Nelson,1
24771,2019020033,Derick,Brassard,0
3762,2019020033,Mathieu,Perreault,0
12579,2019020033,Kyle,Connor,0
11155,2019020033,Mark,Letestu,0
13704,2019020033,Johnny,Boychuk,0
20990,2019020033,Matt,Martin,0
34083,2019020033,Michael,Dal Colle,0
14232,2019020033,Anthony,Beauvillier,1
35284,2019020033,Tucker,Poolman,0
14887,2019020033,Cal,Clutterbuck,0
14388,2019020033,Nick,Leddy,0
23631,2019020033,Anthony,Bitetto,0
14708,2019020033,Ryan,Pulock,0
14982,2019020033,Mathew,Barzal,0
7937,2019020033,Leo,Komarov,0
10805,2019020033,Gabriel,Bourque,0
12386,2019020033,Patrik,Laine,1
34550,2019020033,Jack,Roslovic,0
13856,2019020033,Anders,Lee,1
3890,2019020033,Andrew,Copp,0
40549,2019020033,Devon,Toews,0
33853,2019020033,Carl,Dahlstrom,0
4268,2019020033,Adam,Lowry,0
14142,2019020033,Josh,Bailey,1
4120,2019020033,Nikolaj,Ehlers,0
4195,2019020033,Mark,Scheifele,0
38711,2019020033,Mason,Appleton,0
11512,2019020033,Jordan,Eberle,0
31320,2019020033,Neal,Pionk,0
3815,2019020033,Blake,Wheeler,0
14322,2019020033,Casey,Cizikas,0
12524,2019020033,Dmitry,Kulikov,0
38758,2019020033,Ville,Heinola,0
14798,2019020033,Scott,Mayfield,0
32656,2019020034,Colton,Parayko,0
26951,2019020034,Kasperi,Kapanen,0
12225,2019020034,David,Perron,0
33377,2019020034,Alexander,Steen,0
27216,2019020034,Zach,Sanford,0
37383,2019020034,Justin,Holl,0
2985,2019020034,Ryan,O'Reilly,0
8705,2019020034,Jake,Muzzin,0
24712,2019020034,Cody,Ceci,0
32262,2019020034,Carl,Gunnarsson,0
13582,2019020034,Jason,Spezza,0
37846,2019020034,Trevor,Moore,0
33305,2019020034,Ivan,Barbashev,0
14076,2019020034,John,Tavares,0
32385,2019020034,Vladimir,Tarasenko,0
7791,2019020034,Morgan,Rielly,0
21227,2019020034,Auston,Matthews,0
37888,2019020034,Rasmus,Sandin,0
10861,2019020034,Alexander,Kerfoot,0
37802,2019020034,Ilya,Mikheyev,0
32600,2019020034,Jay,Bouwmeester,0
36461,2019020034,Andreas,Johnsson,0
32183,2019020034,Jaden,Schwartz,0
8003,2019020034,Tyler,Bozak,0
16442,2019020034,Brayden,Schenn,1
32305,2019020034,Alex,Pietrangelo,1
17039,2019020034,Oskar,Sundqvist,1
28708,2019020034,Frederik,Gauthier,1
21069,2019020034,William,Nylander,1
21431,2019020034,Mitchell,Marner,0
33224,2019020034,Vince,Dunn,0
19336,2019020034,Justin,Faulk,0
3524,2019020034,Tyson,Barrie,0
16076,2019020034,Nic,Petan,0
36124,2019020034,Sammy,Blais,0
32494,2019020034,Robby,Fabbri,0
40747,2019020035,Jakob,Lilja,0
31395,2019020035,Jimmy,Vesey,0
9764,2019020035,Sonny,Milano,0
33436,2019020035,Vladimir,Sobotka,0
10496,2019020035,Zach,Werenski,0
6225,2019020035,Marcus,Johansson,1
10048,2019020035,Oliver,Bjorkstrand,1
40686,2019020035,Emil,Bemstrom,0
5003,2019020035,Riley,Nash,0
29930,2019020035,Gustav,Nyquist,0
4944,2019020035,Jeff,Skinner,1
2851,2019020035,Jack,Eichel,0
20738,2019020035,Alexander,Wennberg,0
39009,2019020035,Victor,Olofsson,1
39122,2019020035,Henri,Jokiharju,0
31044,2019020035,Johan,Larsson,0
9860,2019020035,Nick,Foligno,1
37332,2019020035,Casey,Mittelstadt,0
9820,2019020035,Markus,Nutivaara,0
2592,2019020035,Kyle,Okposo,0
40640,2019020035,Alexandre,Texier,1
10213,2019020035,David,Savard,0
2644,2019020035,Sam,Reinhart,0
10416,2019020035,Pierre-Luc,Dubois,0
2526,2019020035,Jake,McCabe,0
10349,2019020035,Seth,Jones,0
2713,2019020035,Zemgus,Girgensons,0
34346,2019020035,Colin,Miller,0
39063,2019020035,Rasmus,Dahlin,0
40892,2019020035,Vladislav,Gavrikov,0
16972,2019020035,Conor,Sheary,0
2455,2019020035,Marco,Scandella,0
20684,2019020035,Cam,Atkinson,1
2782,2019020035,Rasmus,Ristolainen,0
10133,2019020035,Boone,Jenner,0
20955,2019020035,Ryan,Murray,0
36235,2019020036,Lucas,Wallmark,0
28517,2019020036,MacKenzie,Weegar,1
28137,2019020036,Evgenii,Dadonov,1
36049,2019020036,Warren,Foegele,0
28340,2019020036,Colton,Sceviour,0
28960,2019020036,Erik,Haula,0
33453,2019020036,Joel,Edmundson,0
4530,2019020036,Jordan,Staal,1
26329,2019020036,Vincent,Trocheck,0
36022,2019020036,Dryden,Hunt,0
26399,2019020036,Jonathan,Huberdeau,0
25181,2019020036,Ryan,Dzingel,2
19481,2019020036,Teuvo,Teravainen,1
28210,2019020036,Mike,Matheson,0
37092,2019020036,Martin,Necas,0
40866,2019020036,Jayce,Hawryluk,0
28566,2019020036,Frank,Vatrano,0
19208,2019020036,Haydn,Fleury,0
36789,2019020036,Henrik,Borgstrom,0
28064,2019020036,Keith,Yandle,1
27025,2019020036,Nino,Niederreiter,0
39489,2019020036,Andrei,Svechnikov,0
4884,2019020036,Brett,Pesce,0
22806,2019020036,Noel,Acciari,0
25030,2019020036,Mike,Hoffman,0
19261,2019020036,Sebastian,Aho,1
6053,2019020036,Dougie,Hamilton,1
17625,2019020036,Anton,Stralman,0
26245,2019020036,Aaron,Ekblad,0
19132,2019020036,Brock,McGinn,0
28637,2019020036,Aleksander,Barkov,0
15446,2019020036,Jordan,Martinook,0
8079,2019020036,Jake,Gardiner,0
28453,2019020036,Mark,Pysyk,0
6956,2019020036,Brett,Connolly,0
4693,2019020036,Jaccob,Slavin,0
14983,2019020037,Mathew,Barzal,0
40550,2019020037,Devon,Toews,0
14323,2019020037,Casey,Cizikas,0
14389,2019020037,Nick,Leddy,0
41521,2019020037,Noah,Dobson,0
38242,2019020037,Gaetan,Haas,0
23500,2019020037,James,Neal,4
41509,2019020037,Joel,Persson,0
9617,2019020037,Markus,Granlund,0
14143,2019020037,Josh,Bailey,0
11369,2019020037,Darnell,Nurse,0
19056,2019020037,Ethan,Bear,0
20991,2019020037,Matt,Martin,1
34084,2019020037,Michael,Dal Colle,0
38301,2019020037,Joakim,Nygard,0
13646,2019020037,Adam,Pelech,0
30215,2019020037,Riley,Sheahan,0
24772,2019020037,Derick,Brassard,0
13947,2019020037,Brock,Nelson,0
33914,2019020037,Tomas,Jurco,0
11292,2019020037,Leon,Draisaitl,0
18776,2019020037,Kris,Russell,0
25382,2019020037,Zack,Kassian,1
18938,2019020037,Connor,McDavid,0
14709,2019020037,Ryan,Pulock,0
11224,2019020037,Jujhar,Khaira,0
11444,2019020037,Ryan,Nugent-Hopkins,0
14233,2019020037,Anthony,Beauvillier,1
41464,2019020037,Patrick,Russell,0
11593,2019020037,Oscar,Klefbom,0
13857,2019020037,Anders,Lee,0
14799,2019020037,Scott,Mayfield,0
11513,2019020037,Jordan,Eberle,0
18891,2019020037,Matt,Benning,0
14888,2019020037,Cal,Clutterbuck,0
7938,2019020037,Leo,Komarov,0
34551,2019020038,Jack,Roslovic,0
41556,2019020038,John,Marino,0
23632,2019020038,Anthony,Bitetto,0
9566,2019020038,Erik,Gudbranson,0
31321,2019020038,Neal,Pionk,1
11960,2019020038,Patric,Hornqvist,0
26102,2019020038,Marcus,Pettersson,0
9977,2019020038,Jack,Johnson,0
4121,2019020038,Nikolaj,Ehlers,1
11817,2019020038,Kris,Letang,0
39191,2019020038,Teddy,Blueger,0
3891,2019020038,Andrew,Copp,0
11883,2019020038,Brian,Dumoulin,0
11915,2019020038,Sidney,Crosby,1
10806,2019020038,Gabriel,Bourque,0
39264,2019020038,Dominik,Kahun,0
28271,2019020038,Jared,McCann,0
33854,2019020038,Carl,Dahlstrom,0
11162,2019020038,Justin,Schultz,0
33927,2019020038,Dominik,Simon,0
4196,2019020038,Mark,Scheifele,0
3816,2019020038,Blake,Wheeler,0
11156,2019020038,Mark,Letestu,0
37361,2019020038,Sami,Niku,0
33991,2019020038,Zach,Aston-Reese,0
12387,2019020038,Patrik,Laine,0
38712,2019020038,Mason,Appleton,0
3763,2019020038,Mathieu,Perreault,0
12580,2019020038,Kyle,Connor,0
17105,2019020038,Jake,Guentzel,0
12654,2019020038,Brandon,Tanev,0
35285,2019020038,Tucker,Poolman,1
38759,2019020038,Ville,Heinola,1
